tiempo,diag_group,iafas,tipo_consumo,TOTAL_NETO
2024-04-01,Próstata,FISSAL,MEDICAMENTO,81005.9806
2024-04-01,Próstata,FISSAL,PROCEDIMIENTO,287666.42
2024-04-01,Próstata,SIS,INSUMO,757.34
2024-04-01,Próstata,SIS,MEDICAMENTO,364.0424
2024-04-01,Próstata,SIS,PROCEDIMIENTO,3286.35
2024-05-01,Colon,FISSAL,INSUMO,177914.09
2024-05-01,Colon,FISSAL,MEDICAMENTO,100504.099
2024-05-01,Colon,FISSAL,PROCEDIMIENTO,326322.61
2024-05-01,Colon,SIS,INSUMO,741.18
2024-05-01,Colon,SIS,MEDICAMENTO,209.659
2024-05-01,Colon,SIS,PROCEDIMIENTO,3694.27
2024-05-01,Cuello uterino,FISSAL,INSUMO,249907.66
2024-05-01,Cuello uterino,FISSAL,MEDICAMENTO,216886.1929
2024-05-01,Cuello uterino,FISSAL,PROCEDIMIENTO,736626.37
2024-05-01,Cuello uterino,SIS,INSUMO,2232.55
2024-05-01,Cuello uterino,SIS,MEDICAMENTO,1103.9736
2024-05-01,Cuello uterino,SIS,PROCEDIMIENTO,29401.54
2024-05-01,Estómago,FISSAL,INSUMO,160403.81
2024-05-01,Estómago,FISSAL,MEDICAMENTO,129217.3112
2024-05-01,Estómago,FISSAL,PROCEDIMIENTO,280087.02
2024-05-01,Estómago,SIS,INSUMO,338.91
2024-05-01,Estómago,SIS,MEDICAMENTO,91.0575
2024-05-01,Estómago,SIS,PROCEDIMIENTO,1899.01
2024-05-01,Leucemias,FISSAL,INSUMO,434426.41000000003
2024-05-01,Leucemias,FISSAL,MEDICAMENTO,1226895.5138
2024-05-01,Leucemias,FISSAL,PROCEDIMIENTO,2652794.32
2024-05-01,Leucemias,SIS,INSUMO,253.52999999999997
2024-05-01,Leucemias,SIS,MEDICAMENTO,65.87
2024-05-01,Leucemias,SIS,PROCEDIMIENTO,7881.09
2024-05-01,Linfomas,FISSAL,INSUMO,173124.97
2024-05-01,Linfomas,FISSAL,MEDICAMENTO,297826.3711
2024-05-01,Linfomas,FISSAL,PROCEDIMIENTO,737235.77
2024-05-01,Linfomas,SIS,INSUMO,702.04
2024-05-01,Linfomas,SIS,MEDICAMENTO,212.47
2024-05-01,Linfomas,SIS,PROCEDIMIENTO,9546.9
2024-05-01,Mama,FISSAL,INSUMO,378273.64
2024-05-01,Mama,FISSAL,MEDICAMENTO,446638.7423
2024-05-01,Mama,FISSAL,PROCEDIMIENTO,1307051.86
2024-05-01,Mama,SIS,INSUMO,1785.8
2024-05-01,Mama,SIS,MEDICAMENTO,129.25
2024-05-01,Mama,SIS,PROCEDIMIENTO,21791.37
2024-05-01,No oncológico (comparador),FISSAL,INSUMO,1448.3
2024-05-01,No oncológico (comparador),FISSAL,MEDICAMENTO,3615.9500000000003
2024-05-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,10269.31
2024-05-01,No oncológico (comparador),SIS,INSUMO,76322.29
2024-05-01,No oncológico (comparador),SIS,MEDICAMENTO,217044.9125
2024-05-01,No oncológico (comparador),SIS,PROCEDIMIENTO,192727.08
2024-05-01,Otro,FISSAL,INSUMO,30141.52
2024-05-01,Otro,FISSAL,MEDICAMENTO,128414.306
2024-05-01,Otro,FISSAL,PROCEDIMIENTO,159767.57
2024-05-01,Otro,SIS,INSUMO,1949352.42
2024-05-01,Otro,SIS,MEDICAMENTO,1313539.0073
2024-05-01,Otro,SIS,PROCEDIMIENTO,3190702.23
2024-05-01,Próstata,FISSAL,INSUMO,67495.65
2024-05-01,Próstata,FISSAL,MEDICAMENTO,91893.4716
2024-05-01,Próstata,FISSAL,PROCEDIMIENTO,261467.67
2024-05-01,Próstata,SIS,INSUMO,320.82
2024-05-01,Próstata,SIS,MEDICAMENTO,412.07
2024-05-01,Próstata,SIS,PROCEDIMIENTO,3187.0
2024-06-01,Colon,FISSAL,INSUMO,103383.5
2024-06-01,Colon,FISSAL,MEDICAMENTO,91106.6733
2024-06-01,Colon,FISSAL,PROCEDIMIENTO,229485.33
2024-06-01,Colon,SIS,INSUMO,1780.13
2024-06-01,Colon,SIS,MEDICAMENTO,1217.38
2024-06-01,Colon,SIS,PROCEDIMIENTO,5798.74
2024-06-01,Cuello uterino,FISSAL,INSUMO,251143.88
2024-06-01,Cuello uterino,FISSAL,MEDICAMENTO,219470.18
2024-06-01,Cuello uterino,FISSAL,PROCEDIMIENTO,701935.49
2024-06-01,Cuello uterino,SIS,INSUMO,4518.63
2024-06-01,Cuello uterino,SIS,MEDICAMENTO,853.26
2024-06-01,Cuello uterino,SIS,PROCEDIMIENTO,23042.14
2024-06-01,Estómago,FISSAL,INSUMO,129793.98
2024-06-01,Estómago,FISSAL,MEDICAMENTO,80516.8231
2024-06-01,Estómago,FISSAL,PROCEDIMIENTO,232699.51
2024-06-01,Estómago,SIS,INSUMO,14353.390000000001
2024-06-01,Estómago,SIS,MEDICAMENTO,1513.2275
2024-06-01,Estómago,SIS,PROCEDIMIENTO,10310.74
2024-06-01,Leucemias,FISSAL,INSUMO,307979.08
2024-06-01,Leucemias,FISSAL,MEDICAMENTO,1232816.7851
2024-06-01,Leucemias,FISSAL,PROCEDIMIENTO,2462117.22
2024-06-01,Leucemias,SIS,INSUMO,17.81
2024-06-01,Leucemias,SIS,MEDICAMENTO,219.12
2024-06-01,Leucemias,SIS,PROCEDIMIENTO,16073.6
2024-06-01,Linfomas,FISSAL,INSUMO,118614.81
2024-06-01,Linfomas,FISSAL,MEDICAMENTO,222559.9201
2024-06-01,Linfomas,FISSAL,PROCEDIMIENTO,564822.88
2024-06-01,Linfomas,SIS,INSUMO,386.17999999999995
2024-06-01,Linfomas,SIS,MEDICAMENTO,1861.56
2024-06-01,Linfomas,SIS,PROCEDIMIENTO,10811.99
2024-06-01,Mama,FISSAL,INSUMO,364532.2
2024-06-01,Mama,FISSAL,MEDICAMENTO,402058.997
2024-06-01,Mama,FISSAL,PROCEDIMIENTO,1135856.35
2024-06-01,Mama,SIS,INSUMO,2383.15
2024-06-01,Mama,SIS,MEDICAMENTO,943.282
2024-06-01,Mama,SIS,PROCEDIMIENTO,18466.61
2024-06-01,No oncológico (comparador),FISSAL,INSUMO,2401.14
2024-06-01,No oncológico (comparador),FISSAL,MEDICAMENTO,2066.43
2024-06-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,8061.74
2024-06-01,No oncológico (comparador),SIS,INSUMO,50230.14
2024-06-01,No oncológico (comparador),SIS,MEDICAMENTO,185705.9326
2024-06-01,No oncológico (comparador),SIS,PROCEDIMIENTO,147345.42
2024-06-01,Otro,FISSAL,INSUMO,57286.840000000004
2024-06-01,Otro,FISSAL,MEDICAMENTO,172139.6187
2024-06-01,Otro,FISSAL,PROCEDIMIENTO,242651.07
2024-06-01,Otro,SIS,INSUMO,1796297.97
2024-06-01,Otro,SIS,MEDICAMENTO,1129710.6335
2024-06-01,Otro,SIS,PROCEDIMIENTO,2898213.13
2024-06-01,Próstata,FISSAL,INSUMO,57574.07
2024-06-01,Próstata,FISSAL,MEDICAMENTO,81196.6201
2024-06-01,Próstata,FISSAL,PROCEDIMIENTO,253296.85
2024-06-01,Próstata,SIS,INSUMO,163.55999999999997
2024-06-01,Próstata,SIS,MEDICAMENTO,239.81
2024-06-01,Próstata,SIS,PROCEDIMIENTO,3882.1800000000003
2024-07-01,Colon,FISSAL,INSUMO,165035.67
2024-07-01,Colon,FISSAL,MEDICAMENTO,121949.1938
2024-07-01,Colon,FISSAL,PROCEDIMIENTO,296288.89
2024-07-01,Colon,SIS,INSUMO,543.0
2024-07-01,Colon,SIS,MEDICAMENTO,1000.348
2024-07-01,Colon,SIS,PROCEDIMIENTO,3873.38
2024-07-01,Cuello uterino,FISSAL,INSUMO,251654.69
2024-07-01,Cuello uterino,FISSAL,MEDICAMENTO,228013.1115
2024-07-01,Cuello uterino,FISSAL,PROCEDIMIENTO,822460.92
2024-07-01,Cuello uterino,SIS,INSUMO,220.67
2024-07-01,Cuello uterino,SIS,MEDICAMENTO,344.68
2024-07-01,Cuello uterino,SIS,PROCEDIMIENTO,16873.11
2024-07-01,Estómago,FISSAL,INSUMO,133481.71
2024-07-01,Estómago,FISSAL,MEDICAMENTO,77653.8501
2024-07-01,Estómago,FISSAL,PROCEDIMIENTO,261434.24
2024-07-01,Estómago,SIS,INSUMO,630.73
2024-07-01,Estómago,SIS,MEDICAMENTO,1044.2575
2024-07-01,Estómago,SIS,PROCEDIMIENTO,2779.2599999999998
2024-07-01,Leucemias,FISSAL,INSUMO,317627.63
2024-07-01,Leucemias,FISSAL,MEDICAMENTO,1111362.7204
2024-07-01,Leucemias,FISSAL,PROCEDIMIENTO,2239888.82
2024-07-01,Leucemias,SIS,INSUMO,38.269999999999996
2024-07-01,Leucemias,SIS,MEDICAMENTO,69.49000000000001
2024-07-01,Leucemias,SIS,PROCEDIMIENTO,11882.4
2024-07-01,Linfomas,FISSAL,INSUMO,116408.43
2024-07-01,Linfomas,FISSAL,MEDICAMENTO,175657.603
2024-07-01,Linfomas,FISSAL,PROCEDIMIENTO,671504.36
2024-07-01,Linfomas,SIS,INSUMO,710.8299999999999
2024-07-01,Linfomas,SIS,MEDICAMENTO,1059.825
2024-07-01,Linfomas,SIS,PROCEDIMIENTO,16526.82
2024-07-01,Mama,FISSAL,INSUMO,374198.52
2024-07-01,Mama,FISSAL,MEDICAMENTO,456538.0773
2024-07-01,Mama,FISSAL,PROCEDIMIENTO,1389708.77
2024-07-01,Mama,SIS,INSUMO,1838.6100000000001
2024-07-01,Mama,SIS,MEDICAMENTO,519.448
2024-07-01,Mama,SIS,PROCEDIMIENTO,18025.41
2024-07-01,No oncológico (comparador),FISSAL,INSUMO,664.25
2024-07-01,No oncológico (comparador),FISSAL,MEDICAMENTO,6883.29
2024-07-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,11175.2
2024-07-01,No oncológico (comparador),SIS,INSUMO,50114.32
2024-07-01,No oncológico (comparador),SIS,MEDICAMENTO,413712.34380000003
2024-07-01,No oncológico (comparador),SIS,PROCEDIMIENTO,185522.68
2024-07-01,Otro,FISSAL,INSUMO,31895.95
2024-07-01,Otro,FISSAL,MEDICAMENTO,95159.0838
2024-07-01,Otro,FISSAL,PROCEDIMIENTO,121669.36
2024-07-01,Otro,SIS,INSUMO,1783722.51
2024-07-01,Otro,SIS,MEDICAMENTO,1217465.7623
2024-07-01,Otro,SIS,PROCEDIMIENTO,3161185.26
2024-07-01,Próstata,FISSAL,INSUMO,57567.81
2024-07-01,Próstata,FISSAL,MEDICAMENTO,91846.5106
2024-07-01,Próstata,FISSAL,PROCEDIMIENTO,249149.52
2024-07-01,Próstata,SIS,INSUMO,19.72
2024-07-01,Próstata,SIS,MEDICAMENTO,617.6999999999999
2024-07-01,Próstata,SIS,PROCEDIMIENTO,4379.76
2024-08-01,Colon,FISSAL,INSUMO,204361.9
2024-08-01,Colon,FISSAL,MEDICAMENTO,204050.7869
2024-08-01,Colon,FISSAL,PROCEDIMIENTO,370356.94
2024-08-01,Colon,SIS,INSUMO,1853.1599999999999
2024-08-01,Colon,SIS,MEDICAMENTO,333.088
2024-08-01,Colon,SIS,PROCEDIMIENTO,1473.18
2024-08-01,Cuello uterino,FISSAL,INSUMO,226896.36
2024-08-01,Cuello uterino,FISSAL,MEDICAMENTO,234575.6366
2024-08-01,Cuello uterino,FISSAL,PROCEDIMIENTO,859212.57
2024-08-01,Cuello uterino,SIS,INSUMO,273.99
2024-08-01,Cuello uterino,SIS,MEDICAMENTO,246.03
2024-08-01,Cuello uterino,SIS,PROCEDIMIENTO,9310.369999999999
2024-08-01,Estómago,FISSAL,INSUMO,150255.3
2024-08-01,Estómago,FISSAL,MEDICAMENTO,111379.1148
2024-08-01,Estómago,FISSAL,PROCEDIMIENTO,274220.37
2024-08-01,Estómago,SIS,INSUMO,466.37
2024-08-01,Estómago,SIS,MEDICAMENTO,324.65749999999997
2024-08-01,Estómago,SIS,PROCEDIMIENTO,2922.08
2024-08-01,Leucemias,FISSAL,INSUMO,359710.14
2024-08-01,Leucemias,FISSAL,MEDICAMENTO,1147824.4084
2024-08-01,Leucemias,FISSAL,PROCEDIMIENTO,2389852.06
2024-08-01,Leucemias,SIS,INSUMO,102.81
2024-08-01,Leucemias,SIS,MEDICAMENTO,6.2
2024-08-01,Leucemias,SIS,PROCEDIMIENTO,10016.59
2024-08-01,Linfomas,FISSAL,INSUMO,157985.57
2024-08-01,Linfomas,FISSAL,MEDICAMENTO,340979.49
2024-08-01,Linfomas,FISSAL,PROCEDIMIENTO,685981.66
2024-08-01,Linfomas,SIS,INSUMO,681.01
2024-08-01,Linfomas,SIS,MEDICAMENTO,535.93
2024-08-01,Linfomas,SIS,PROCEDIMIENTO,8896.82
2024-08-01,Mama,FISSAL,INSUMO,373013.48
2024-08-01,Mama,FISSAL,MEDICAMENTO,439515.8723
2024-08-01,Mama,FISSAL,PROCEDIMIENTO,1337685.41
2024-08-01,Mama,SIS,INSUMO,3429.11
2024-08-01,Mama,SIS,MEDICAMENTO,1962.124
2024-08-01,Mama,SIS,PROCEDIMIENTO,15789.34
2024-08-01,No oncológico (comparador),FISSAL,INSUMO,43667.95
2024-08-01,No oncológico (comparador),FISSAL,MEDICAMENTO,10584.007
2024-08-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,43846.119999999995
2024-08-01,No oncológico (comparador),SIS,INSUMO,77311.29
2024-08-01,No oncológico (comparador),SIS,MEDICAMENTO,327197.7981
2024-08-01,No oncológico (comparador),SIS,PROCEDIMIENTO,223308.17
2024-08-01,Otro,FISSAL,INSUMO,49011.270000000004
2024-08-01,Otro,FISSAL,MEDICAMENTO,205292.2826
2024-08-01,Otro,FISSAL,PROCEDIMIENTO,261862.78
2024-08-01,Otro,SIS,INSUMO,2361470.198
2024-08-01,Otro,SIS,MEDICAMENTO,1433403.3899
2024-08-01,Otro,SIS,PROCEDIMIENTO,3613772.14
2024-08-01,Próstata,FISSAL,INSUMO,76543.85
2024-08-01,Próstata,FISSAL,MEDICAMENTO,96728.7583
2024-08-01,Próstata,FISSAL,PROCEDIMIENTO,255278.3
2024-08-01,Próstata,SIS,INSUMO,87.78
2024-08-01,Próstata,SIS,MEDICAMENTO,168.88
2024-08-01,Próstata,SIS,PROCEDIMIENTO,2829.67
2024-09-01,Colon,FISSAL,INSUMO,223561.48
2024-09-01,Colon,FISSAL,MEDICAMENTO,145115.1694
2024-09-01,Colon,FISSAL,PROCEDIMIENTO,343622.83
2024-09-01,Colon,SIS,INSUMO,691.58
2024-09-01,Colon,SIS,MEDICAMENTO,349.29
2024-09-01,Colon,SIS,PROCEDIMIENTO,5211.91
2024-09-01,Cuello uterino,FISSAL,INSUMO,248564.76
2024-09-01,Cuello uterino,FISSAL,MEDICAMENTO,233224.7955
2024-09-01,Cuello uterino,FISSAL,PROCEDIMIENTO,795302.18
2024-09-01,Cuello uterino,SIS,INSUMO,232.03000000000003
2024-09-01,Cuello uterino,SIS,MEDICAMENTO,370.21
2024-09-01,Cuello uterino,SIS,PROCEDIMIENTO,11807.12
2024-09-01,Estómago,FISSAL,INSUMO,136521.46
2024-09-01,Estómago,FISSAL,MEDICAMENTO,105729.4067
2024-09-01,Estómago,FISSAL,PROCEDIMIENTO,295340.4
2024-09-01,Estómago,SIS,INSUMO,2921.13
2024-09-01,Estómago,SIS,MEDICAMENTO,3386.7975
2024-09-01,Estómago,SIS,PROCEDIMIENTO,13506.36
2024-09-01,Leucemias,FISSAL,INSUMO,366756.21
2024-09-01,Leucemias,FISSAL,MEDICAMENTO,1231146.6173999999
2024-09-01,Leucemias,FISSAL,PROCEDIMIENTO,2392639.32
2024-09-01,Leucemias,SIS,PROCEDIMIENTO,16220.34
2024-09-01,Linfomas,FISSAL,INSUMO,153930.51
2024-09-01,Linfomas,FISSAL,MEDICAMENTO,378276.2324
2024-09-01,Linfomas,FISSAL,PROCEDIMIENTO,830396.69
2024-09-01,Linfomas,SIS,INSUMO,316.09000000000003
2024-09-01,Linfomas,SIS,MEDICAMENTO,2127.7075000000004
2024-09-01,Linfomas,SIS,PROCEDIMIENTO,9756.81
2024-09-01,Mama,FISSAL,INSUMO,383312.75800000003
2024-09-01,Mama,FISSAL,MEDICAMENTO,479833.8549
2024-09-01,Mama,FISSAL,PROCEDIMIENTO,1453611.51
2024-09-01,Mama,SIS,INSUMO,864.2
2024-09-01,Mama,SIS,MEDICAMENTO,742.9399999999999
2024-09-01,Mama,SIS,PROCEDIMIENTO,12822.55
2024-09-01,No oncológico (comparador),FISSAL,INSUMO,298.81
2024-09-01,No oncológico (comparador),FISSAL,MEDICAMENTO,2405.0
2024-09-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,7195.65
2024-09-01,No oncológico (comparador),SIS,INSUMO,73989.9
2024-09-01,No oncológico (comparador),SIS,MEDICAMENTO,414120.804
2024-09-01,No oncológico (comparador),SIS,PROCEDIMIENTO,233271.21
2024-09-01,Otro,FISSAL,INSUMO,47846.65
2024-09-01,Otro,FISSAL,MEDICAMENTO,92344.0599
2024-09-01,Otro,FISSAL,PROCEDIMIENTO,93991.37
2024-09-01,Otro,SIS,INSUMO,1962466.388
2024-09-01,Otro,SIS,MEDICAMENTO,1500459.1489
2024-09-01,Otro,SIS,PROCEDIMIENTO,3598713.62
2024-09-01,Próstata,FISSAL,INSUMO,71832.888
2024-09-01,Próstata,FISSAL,MEDICAMENTO,109589.164
2024-09-01,Próstata,FISSAL,PROCEDIMIENTO,255426.25
2024-09-01,Próstata,SIS,INSUMO,9.05
2024-09-01,Próstata,SIS,MEDICAMENTO,185.95999999999998
2024-09-01,Próstata,SIS,PROCEDIMIENTO,4065.65
2024-10-01,Colon,FISSAL,INSUMO,201241.691
2024-10-01,Colon,FISSAL,MEDICAMENTO,206701.9457
2024-10-01,Colon,FISSAL,PROCEDIMIENTO,329974.26
2024-10-01,Colon,SIS,INSUMO,499.392
2024-10-01,Colon,SIS,MEDICAMENTO,412.1
2024-10-01,Colon,SIS,PROCEDIMIENTO,1943.74
2024-10-01,Cuello uterino,FISSAL,INSUMO,239679.907
2024-10-01,Cuello uterino,FISSAL,MEDICAMENTO,255350.07940000002
2024-10-01,Cuello uterino,FISSAL,PROCEDIMIENTO,938960.57
2024-10-01,Cuello uterino,SIS,INSUMO,2802.411
2024-10-01,Cuello uterino,SIS,MEDICAMENTO,488.89
2024-10-01,Cuello uterino,SIS,PROCEDIMIENTO,14817.119999999999
2024-10-01,Estómago,FISSAL,INSUMO,154133.174
2024-10-01,Estómago,FISSAL,MEDICAMENTO,112454.4729
2024-10-01,Estómago,FISSAL,PROCEDIMIENTO,291443.87
2024-10-01,Estómago,SIS,INSUMO,270.9
2024-10-01,Estómago,SIS,MEDICAMENTO,211.04999999999998
2024-10-01,Estómago,SIS,PROCEDIMIENTO,765.14
2024-10-01,Leucemias,FISSAL,INSUMO,439486.93
2024-10-01,Leucemias,FISSAL,MEDICAMENTO,1151229.6502
2024-10-01,Leucemias,FISSAL,PROCEDIMIENTO,2820480.62
2024-10-01,Leucemias,SIS,INSUMO,67.02
2024-10-01,Leucemias,SIS,MEDICAMENTO,50.46
2024-10-01,Leucemias,SIS,PROCEDIMIENTO,10532.210000000001
2024-10-01,Linfomas,FISSAL,INSUMO,156501.294
2024-10-01,Linfomas,FISSAL,MEDICAMENTO,309681.8716
2024-10-01,Linfomas,FISSAL,PROCEDIMIENTO,805577.51
2024-10-01,Linfomas,SIS,MEDICAMENTO,1090.21
2024-10-01,Linfomas,SIS,PROCEDIMIENTO,3574.22
2024-10-01,Mama,FISSAL,INSUMO,374649.058
2024-10-01,Mama,FISSAL,MEDICAMENTO,515188.6738
2024-10-01,Mama,FISSAL,PROCEDIMIENTO,1544862.5
2024-10-01,Mama,SIS,INSUMO,1739.422
2024-10-01,Mama,SIS,MEDICAMENTO,689.0980000000001
2024-10-01,Mama,SIS,PROCEDIMIENTO,11008.53
2024-10-01,No oncológico (comparador),FISSAL,INSUMO,291.7
2024-10-01,No oncológico (comparador),FISSAL,MEDICAMENTO,2732.4736
2024-10-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,11271.85
2024-10-01,No oncológico (comparador),SIS,INSUMO,79568.938
2024-10-01,No oncológico (comparador),SIS,MEDICAMENTO,356622.7546
2024-10-01,No oncológico (comparador),SIS,PROCEDIMIENTO,274457.83
2024-10-01,Otro,FISSAL,INSUMO,54658.425
2024-10-01,Otro,FISSAL,MEDICAMENTO,80257.9185
2024-10-01,Otro,FISSAL,PROCEDIMIENTO,76680.3
2024-10-01,Otro,SIS,INSUMO,2098393.836
2024-10-01,Otro,SIS,MEDICAMENTO,1592983.5942
2024-10-01,Otro,SIS,PROCEDIMIENTO,3844977.67
2024-10-01,Próstata,FISSAL,INSUMO,56318.287
2024-10-01,Próstata,FISSAL,MEDICAMENTO,120660.654
2024-10-01,Próstata,FISSAL,PROCEDIMIENTO,326839.05
2024-10-01,Próstata,SIS,INSUMO,8.25
2024-10-01,Próstata,SIS,MEDICAMENTO,2.8
2024-10-01,Próstata,SIS,PROCEDIMIENTO,2130.27
2024-11-01,Colon,FISSAL,INSUMO,147830.19
2024-11-01,Colon,FISSAL,MEDICAMENTO,63009.9347
2024-11-01,Colon,FISSAL,PROCEDIMIENTO,243808.64
2024-11-01,Colon,SIS,PROCEDIMIENTO,272.69
2024-11-01,Cuello uterino,FISSAL,INSUMO,235508.338
2024-11-01,Cuello uterino,FISSAL,MEDICAMENTO,209956.37780000002
2024-11-01,Cuello uterino,FISSAL,PROCEDIMIENTO,818956.99
2024-11-01,Cuello uterino,SIS,INSUMO,553.5
2024-11-01,Cuello uterino,SIS,MEDICAMENTO,351.5
2024-11-01,Cuello uterino,SIS,PROCEDIMIENTO,18507.83
2024-11-01,Estómago,FISSAL,INSUMO,148703.68
2024-11-01,Estómago,FISSAL,MEDICAMENTO,72339.8176
2024-11-01,Estómago,FISSAL,PROCEDIMIENTO,272102.47
2024-11-01,Estómago,SIS,INSUMO,8.620000000000001
2024-11-01,Estómago,SIS,MEDICAMENTO,259.78
2024-11-01,Estómago,SIS,PROCEDIMIENTO,1887.6
2024-11-01,Leucemias,FISSAL,INSUMO,310714.36
2024-11-01,Leucemias,FISSAL,MEDICAMENTO,1172024.9637
2024-11-01,Leucemias,FISSAL,PROCEDIMIENTO,2361238.5
2024-11-01,Leucemias,SIS,PROCEDIMIENTO,6957.1
2024-11-01,Linfomas,FISSAL,INSUMO,187965.91
2024-11-01,Linfomas,FISSAL,MEDICAMENTO,331724.9174
2024-11-01,Linfomas,FISSAL,PROCEDIMIENTO,814128.81
2024-11-01,Linfomas,SIS,INSUMO,583.81
2024-11-01,Linfomas,SIS,MEDICAMENTO,1523.08
2024-11-01,Linfomas,SIS,PROCEDIMIENTO,4835.27
2024-11-01,Mama,FISSAL,INSUMO,415281.81
2024-11-01,Mama,FISSAL,MEDICAMENTO,485191.38690000004
2024-11-01,Mama,FISSAL,PROCEDIMIENTO,1391991.26
2024-11-01,Mama,SIS,INSUMO,2962.4700000000003
2024-11-01,Mama,SIS,MEDICAMENTO,288.5
2024-11-01,Mama,SIS,PROCEDIMIENTO,9991.92
2024-11-01,No oncológico (comparador),FISSAL,INSUMO,3761.0299999999997
2024-11-01,No oncológico (comparador),FISSAL,MEDICAMENTO,10099.619999999999
2024-11-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,13851.69
2024-11-01,No oncológico (comparador),SIS,INSUMO,106385.41
2024-11-01,No oncológico (comparador),SIS,MEDICAMENTO,208269.1474
2024-11-01,No oncológico (comparador),SIS,PROCEDIMIENTO,260287.18
2024-11-01,Otro,FISSAL,INSUMO,30333.81
2024-11-01,Otro,FISSAL,MEDICAMENTO,68275.353
2024-11-01,Otro,FISSAL,PROCEDIMIENTO,78403.35
2024-11-01,Otro,SIS,INSUMO,2055328.174
2024-11-01,Otro,SIS,MEDICAMENTO,1550770.6592
2024-11-01,Otro,SIS,PROCEDIMIENTO,3671749.36
2024-11-01,Próstata,FISSAL,INSUMO,71993.53
2024-11-01,Próstata,FISSAL,MEDICAMENTO,90805.6464
2024-11-01,Próstata,FISSAL,PROCEDIMIENTO,281376.94
2024-11-01,Próstata,SIS,INSUMO,10.05
2024-11-01,Próstata,SIS,MEDICAMENTO,583.79
2024-11-01,Próstata,SIS,PROCEDIMIENTO,2027.45
2024-12-01,Colon,FISSAL,INSUMO,153879.43
2024-12-01,Colon,FISSAL,MEDICAMENTO,106548.66709999999
2024-12-01,Colon,FISSAL,PROCEDIMIENTO,322927.62
2024-12-01,Colon,SIS,INSUMO,131.51
2024-12-01,Colon,SIS,MEDICAMENTO,202.92000000000002
2024-12-01,Colon,SIS,PROCEDIMIENTO,3856.7599999999998
2024-12-01,Cuello uterino,FISSAL,INSUMO,169054.05
2024-12-01,Cuello uterino,FISSAL,MEDICAMENTO,192802.1357
2024-12-01,Cuello uterino,FISSAL,PROCEDIMIENTO,798943.08
2024-12-01,Cuello uterino,SIS,INSUMO,406.43
2024-12-01,Cuello uterino,SIS,MEDICAMENTO,181.94
2024-12-01,Cuello uterino,SIS,PROCEDIMIENTO,12545.84
2024-12-01,Estómago,FISSAL,INSUMO,129154.72
2024-12-01,Estómago,FISSAL,MEDICAMENTO,101427.4507
2024-12-01,Estómago,FISSAL,PROCEDIMIENTO,297774.75
2024-12-01,Estómago,SIS,INSUMO,13.17
2024-12-01,Estómago,SIS,MEDICAMENTO,180.48
2024-12-01,Estómago,SIS,PROCEDIMIENTO,933.29
2024-12-01,Leucemias,FISSAL,INSUMO,475768.21
2024-12-01,Leucemias,FISSAL,MEDICAMENTO,1157353.3747
2024-12-01,Leucemias,FISSAL,PROCEDIMIENTO,2880311.31
2024-12-01,Leucemias,SIS,INSUMO,156.39
2024-12-01,Leucemias,SIS,MEDICAMENTO,31.75
2024-12-01,Leucemias,SIS,PROCEDIMIENTO,17152.76
2024-12-01,Linfomas,FISSAL,INSUMO,199479.92
2024-12-01,Linfomas,FISSAL,MEDICAMENTO,299524.9493
2024-12-01,Linfomas,FISSAL,PROCEDIMIENTO,709631.93
2024-12-01,Linfomas,SIS,INSUMO,3763.06
2024-12-01,Linfomas,SIS,MEDICAMENTO,1537.28
2024-12-01,Linfomas,SIS,PROCEDIMIENTO,23583.7
2024-12-01,Mama,FISSAL,INSUMO,377005.89
2024-12-01,Mama,FISSAL,MEDICAMENTO,419735.3284
2024-12-01,Mama,FISSAL,PROCEDIMIENTO,1404228.61
2024-12-01,Mama,SIS,INSUMO,3705.95
2024-12-01,Mama,SIS,MEDICAMENTO,321.764
2024-12-01,Mama,SIS,PROCEDIMIENTO,13788.98
2024-12-01,No oncológico (comparador),FISSAL,INSUMO,571.3
2024-12-01,No oncológico (comparador),FISSAL,MEDICAMENTO,4348.72
2024-12-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,7846.99
2024-12-01,No oncológico (comparador),SIS,INSUMO,65256.15
2024-12-01,No oncológico (comparador),SIS,MEDICAMENTO,195721.3632
2024-12-01,No oncológico (comparador),SIS,PROCEDIMIENTO,258487.32
2024-12-01,Otro,FISSAL,INSUMO,52411.03
2024-12-01,Otro,FISSAL,MEDICAMENTO,71541.072
2024-12-01,Otro,FISSAL,PROCEDIMIENTO,72341.78
2024-12-01,Otro,SIS,INSUMO,2086722.397
2024-12-01,Otro,SIS,MEDICAMENTO,1496206.4339
2024-12-01,Otro,SIS,PROCEDIMIENTO,3734634.52
2024-12-01,Próstata,FISSAL,INSUMO,103673.37
2024-12-01,Próstata,FISSAL,MEDICAMENTO,94964.4071
2024-12-01,Próstata,FISSAL,PROCEDIMIENTO,293567.94
2024-12-01,Próstata,SIS,INSUMO,28.02
